"id","timestamp","type_url","site","kafka_timestamp","kafka_cluster","kafka_topic","kafka_partition","kafka_offset","browser_resolution","page","repository_public","actor_login","client_id","referrer","user_agent","repository_id","app","title","ip_region_code","repository_nwo","ip_country_code","ip_city","browser_vendor","browser_timestamp","actor_id","ip_longitude","user_login","browser","browser_timezone_offset","screen_resolution","os_version","pixel_ratio","ip","user_id","actor_valid","browser_category","context","ip_latitude","os","browser_version","browser_language","browser_languages"
"79796f9d-49cf-4ddf-8b50-6d4aa213c740","2025-04-01 23:30:29.4800","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-04-01 23:30:29.4830","yukon","cp1-iad.ingest.analytics.v0.PageView","9","10,380,264,382","1920x958","https://github.blog/jp/","","","621425893.1738814833","https://github.blog/jp/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","","Google","2025-04-01T23:30:28.0000000Z","","139.6899","","Chrome","9","1920x1080","10.15.7","1","126.206.252.118","","","pc","{""tz_seconds"":""32400"",""event_id"":""4c44527a-0f51-11f0-98ba-36069e6d9dce"",""server"":""collector-6c49dd7677-lvnp6""}","35.6893","Mac OSX","134.0.0.0","",""
"9b6a6d68-e86d-42d7-a7b2-7c36acd21bfe","2025-04-02 06:57:57.7910","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-02 06:57:57.7940","yukon","cp1-iad.ingest.analytics.v0.PageView","8","10,382,531,027","1670x820","https://github.blog/jp/","","","1811238033.1743577082","https://github.co.jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","29","","JP","Yūzaki","Google","2025-04-02T06:58:02.0000000Z","","135.7794","","Chrome","9","1920x1080","NT 10.0","1.100000023841858","150.9.120.68","","","pc","{""event_id"":""cf1b8fae-0f8f-11f0-8edd-5be9edb3fa49"",""server"":""collector-6c49dd7677-g2zp7"",""tz_seconds"":""32400""}","34.5818","Windows 10","109.0.0.0","",""
"db8557c5-18be-4733-a55c-3b9d9d09e7aa","2025-04-02 14:18:26.9160","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-02 14:18:26.9200","yukon","cp1-iad.ingest.analytics.v0.PageView","7","12,113,861,048","3440x1305","https://github.blog/jp/","","","2103394673.1743603502","https://github.blog/jp/2025-03-04-github-copilot-how-to-debug-code-with-github-copilot/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","23","","JP","Kasugai","Google","2025-04-02T14:18:27.0000000Z","","136.9837","","Chrome","9","3440x1440","NT 10.0","1","123.48.59.4","","","pc","{""tz_seconds"":""32400"",""event_id"":""5817eed2-0fcd-11f0-847a-62a0c0692289"",""server"":""collector-6cdd9b595c-kh4lw""}","35.2547","Windows 10","134.0.0.0","",""
"c2ed8841-8da1-4d6e-beb4-e85d7aefe13a","2025-04-03 00:31:49.5650","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-03 00:31:49.5680","yukon","cp1-iad.ingest.analytics.v0.PageView","1","12,118,831,023","1707x879","https://github.blog/jp/","","","324260464.1743640306","https://www.google.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-04-03T00:31:46.0000000Z","","139.6899","","Chrome","9","1536x960","NT 10.0","1.125","167.103.13.20","","","pc","{""tz_seconds"":""32400"",""event_id"":""082e6a12-1023-11f0-9061-c242d32326b9"",""server"":""collector-6cdd9b595c-z84jb""}","35.6893","Windows 10","132.0.0.0","",""
"67ff9ab4-4118-478b-ad53-cc312aca206c","2025-04-03 01:51:52.3020","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-03 01:51:52.3060","yukon","cp1-iad.ingest.analytics.v0.PageView","8","10,391,426,186","1272x908","https://github.blog/jp/","","","346746926.1742879396","https://www.google.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","27","","JP","Osaka","Microsoft","2025-04-03T01:51:51.0000000Z","","135.5005","","Edge","9","1280x1024","NT 10.0","1","147.161.194.83","","","pc","{""tz_seconds"":""32400"",""event_id"":""36d5f8e8-102e-11f0-806b-8b5be0c64daa"",""server"":""collector-6cdd9b595c-rskzc""}","34.693","Windows 10","130.0.0.0","",""
"6fae4907-4438-4e66-b3b3-76525ac49ccf","2025-04-03 02:25:27.0300","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-04-03 02:25:27.0330","yukon","cp1-iad.ingest.analytics.v0.PageView","12","10,393,220,101","2560x1319","https://github.blog/jp/","","","1644600656.1743647018","https://github.blog/jp/2024-11-10-universe-2024-previews-releases/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","","","JP","","Google","2025-04-03T02:25:26.0000000Z","","139.69","","Chrome","9","2560x1440","UNKNOWN","1","61.194.110.175","","","pc","{""tz_seconds"":""32400"",""event_id"":""e7b527a2-1032-11f0-973d-6f0f59e5ee21"",""server"":""collector-6cdd9b595c-s5l2z""}","35.69","Linux","130.0.0.0","",""
"2464d3fa-039a-4a01-918d-cac9109625f4","2025-04-04 03:44:29.3440","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-04 03:44:29.3460","yukon","cp1-iad.ingest.analytics.v0.PageView","14","10,403,872,268","1735x1270","https://github.blog/jp/","","","1078317810.1743738269","https://github.co.jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-04-04T03:44:28.0000000Z","","139.6805","","Chrome","9","3440x1440","NT 10.0","1","110.5.47.16","","","pc","{""tz_seconds"":""32400"",""event_id"":""1cc29022-1107-11f0-87db-03b5a13db488"",""server"":""collector-5774f597cd-4qh45""}","35.6837","Windows 10","134.0.0.0","",""
"3dae5d51-f9a9-43c0-bd38-197080d9c983","2025-04-04 06:49:20.8210","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-04 06:49:20.8240","yukon","cp1-iad.ingest.analytics.v0.PageView","3","12,132,614,906","1536x695","https://github.blog/jp/","","","1970231377.1743749361","https://github.co.jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","12","","JP","Kashiwa","Google","2025-04-04T06:49:21.0000000Z","","139.9654","","Chrome","9","1536x864","NT 10.0","1.25","106.73.158.34","","","pc","{""tz_seconds"":""32400"",""event_id"":""efcb959a-1120-11f0-9c26-0c785a2ac0b5"",""server"":""collector-5774f597cd-lwwdf""}","35.8634","Windows 10","134.0.0.0","",""
"5935a15d-f734-4974-8e2d-a1782313a98d","2025-04-04 09:41:16.4680","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-04 09:41:16.4700","yukon","cp1-iad.ingest.analytics.v0.PageView","3","12,134,023,750","1311x814","https://github.blog/jp/","","","168585884.1743759512","https://github.blog/jp/2025-03-21-licenseterm-and-your-data/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","26","","JP","","Google","2025-04-04T09:41:16.0000000Z","","135.7602","","Chrome","9","1920x1080","10.15.7","2","126.61.41.187","","","pc","{""tz_seconds"":""32400"",""event_id"":""f4666388-1138-11f0-8937-7ad8d4507652"",""server"":""collector-5774f597cd-mvtx6""}","35.0203","Mac OSX","134.0.0.0","",""
"6ee6e168-4fdf-4230-9abe-4339ae04c4d6","2025-04-04 09:41:50.5250","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-04 09:41:50.5280","yukon","cp1-iad.ingest.analytics.v0.PageView","7","12,131,787,788","1311x814","https://github.blog/jp/","","","168585884.1743759512","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","26","","JP","","Google","2025-04-04T09:41:50.0000000Z","","135.7602","","Chrome","9","1920x1080","10.15.7","2","126.61.41.187","","","pc","{""tz_seconds"":""32400"",""event_id"":""08b32394-1139-11f0-8d1a-e60383d64e03"",""server"":""collector-5774f597cd-tz5gx""}","35.0203","Mac OSX","134.0.0.0","",""
"e46f24dd-6c4a-4b31-9fd0-9293ac2edcab","2025-04-04 23:37:28.3350","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-04 23:37:28.3380","yukon","cp1-iad.ingest.analytics.v0.PageView","0","12,138,234,977","411x832","https://github.blog/jp/","","","176494510.1743348131","https://github.blog/jp/2025-02-07-github-copilot-the-agent-awakens/","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Nakano","Google","2025-04-04T23:37:28.0000000Z","","139.6713","","Chrome","9","412x960","10","2.625","49.109.151.252","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""c529c216-11ad-11f0-920b-9fd0556e9ac7"",""server"":""collector-5774f597cd-rwmjh""}","35.704","Android","134.0.0.0","",""
"b2c7ea50-04d3-4a8b-ab77-c28d9f9ef1e8","2025-04-06 03:43:07.3000","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-04-06 03:43:07.3030","yukon","cp1-iad.ingest.analytics.v0.PageView","0","12,143,328,457","1920x1454","https://github.blog/jp/","","","1960602968.1743910987","https://www.google.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","32","","JP","Izumo","Google","2025-04-06T03:43:06.0000000Z","","132.7884","","Chrome","9","3840x1600","10.15.7","1","14.13.64.161","","","pc","{""tz_seconds"":""32400"",""event_id"":""40af1e54-1299-11f0-9dd1-657b5acf7394"",""server"":""collector-5774f597cd-wrkn7""}","35.3556","Mac OSX","134.0.0.0","",""
"08b25561-8c9b-4397-acaf-f7ca01943dc2","2025-04-07 07:17:33.8980","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-07 07:17:33.9010","yukon","cp1-iad.ingest.analytics.v0.PageView","2","12,151,652,403","1800x943","https://github.blog/jp/","","","175458178.1734676792","https://github.blog/jp/2023-05-16-github-code-search-is-generally-available/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Google","2025-04-07T07:17:33.0000000Z","","139.6899","","Chrome","9","1800x1169","10.15.7","2","167.103.14.117","","","pc","{""tz_seconds"":""32400"",""event_id"":""602ff52c-1380-11f0-898c-707c232ad4cd"",""server"":""collector-5774f597cd-kxm8h""}","35.6893","Mac OSX","135.0.0.0","",""
"3e32241d-fbd3-4f39-8bd3-50c1f45699d8","2025-04-07 10:41:46.0000","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-07 10:41:46.0020","yukon","cp1-iad.ingest.analytics.v0.PageView","0","12,151,868,137","393x615","https://github.blog/jp/","","","1451067466.1734564567","https://www.google.com/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","","","JP","","Apple","2025-04-07T10:41:45.0000000Z","","139.69","","Safari","9","393x852","18.4","3","126.158.239.96","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""e70266cc-139c-11f0-93a3-cc7639cee314"",""server"":""collector-897fcfc8f-frcq6""}","35.69","iPhone","18.4","",""
"8c162fc1-eb5e-4cf8-8c1c-f237e7a225c8","2025-04-07 10:41:47.0890","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-07 10:41:47.0910","yukon","cp1-iad.ingest.analytics.v0.PageView","3","12,153,454,032","393x522","https://github.blog/jp/","","","1451067466.1734564567","https://www.google.com/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","","","JP","","Apple","2025-04-07T10:41:46.0000000Z","","139.69","","Safari","9","393x852","18.4","3","126.158.239.96","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""e7a87f1c-139c-11f0-9c22-24bb51d0df9d"",""server"":""collector-897fcfc8f-j5bdc""}","35.69","iPhone","18.4","",""
"d9207385-7023-4538-9449-7c11b802d216","2025-04-07 10:42:36.3370","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-07 10:42:36.3390","yukon","cp1-iad.ingest.analytics.v0.PageView","7","12,151,217,550","1280x551","https://github.blog/jp/","","","432078099.1744022556","https://github.co.jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","14","","JP","Sakaimachi","Google","2025-04-07T10:42:36.0000000Z","","139.7096","","Chrome","9","1280x720","NT 10.0","1.5","221.119.75.41","","","pc","{""tz_seconds"":""32400"",""event_id"":""050312e8-139d-11f0-9dfc-e3e5044ce4f8"",""server"":""collector-897fcfc8f-d58p7""}","35.5271","Windows 10","134.0.0.0","",""
"d9ac473a-2592-4909-a731-5caefd8600d9","2025-04-07 17:50:18.5900","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-04-07 17:50:18.5930","yukon","cp1-iad.ingest.analytics.v0.PageView","0","12,156,072,307","393x666","https://github.blog/jp/","","","1258387281.1744048218","https://github.blog/jp/2025-04-07-github-copilot-agent-mode-activated/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","40","","JP","Kitaku","Apple","2025-04-07T17:50:18.0000000Z","","130.687","","Safari","9","393x852","18.3.2","3","39.110.92.22","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""c4e81abe-13d8-11f0-9631-781e752efdc2"",""server"":""collector-897fcfc8f-h86s2""}","33.7937","iPhone","18.3.1","",""
"d6d26352-9d17-4cb9-8674-b598563c62ca","2025-04-07 21:11:51.0970","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-04-07 21:11:51.1000","yukon","cp1-iad.ingest.analytics.v0.PageView","15","10,431,139,254","390x663","https://github.blog/jp/","","","1276085535.1744059617","https://github.blog/jp/2025-04-07-github-copilot-agent-mode-activated/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","14","","JP","Yokohama","Apple","2025-04-07T21:11:50.0000000Z","","139.6499","","Safari","9","390x844","18.1.1","3","106.73.4.34","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""ec9a51a0-13f4-11f0-984c-6aa53afee8b3"",""server"":""collector-897fcfc8f-2zpnh""}","35.4337","iPhone","18.1.1","",""
"48ddbc1f-2016-4a87-92ef-920777f29bb5","2025-04-08 02:30:59.0900","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ac4-iad","2025-04-08 02:30:59.0940","yukon","cp1-iad.ingest.analytics.v0.PageView","0","12,159,013,302","1920x1031","https://github.blog/jp/","","","1516299265.1719539541","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","14","","JP","Utsukushigaoka","Google","2025-04-08T02:30:53.0000000Z","","139.5517","","Chrome","9","1920x1200","NT 10.0","1","175.177.48.28","","","pc","{""tz_seconds"":""32400"",""event_id"":""81b21e04-1421-11f0-9b25-e58d29bbe1a3"",""server"":""collector-897fcfc8f-xgdks""}","35.5803","Windows 10","134.0.0.0","",""
"9b4a40c6-e43c-4161-9dd5-454f04f9f6e9","2025-04-08 04:04:52.2240","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-08 04:04:52.2270","yukon","cp1-iad.ingest.analytics.v0.PageView","8","10,431,802,839","1278x1267","https://github.blog/jp/","","","30930360.1744085092","https://github.co.jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","","","JP","","Google","2025-04-08T04:04:52.0000000Z","","139.69","","Chrome","9","2560x1440","NT 10.0","1.5","60.111.242.184","","","pc","{""tz_seconds"":""32400"",""event_id"":""9f4e327e-142e-11f0-86a0-972851cdac7c"",""server"":""collector-897fcfc8f-j5bdc""}","35.69","Windows 10","134.0.0.0","",""
"8b1afa21-8428-4ad9-a3c8-414a009251db","2025-04-08 04:33:50.1770","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-08 04:33:50.1790","yukon","cp1-iad.ingest.analytics.v0.PageView","5","12,159,755,506","1920x911","https://github.blog/jp/","","","1290711920.1744086830","https://github.co.jp/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","","Google","2025-04-08T04:33:49.0000000Z","","139.6899","","Chrome","9","1920x1080","NT 10.0","1","61.215.192.65","","","pc","{""tz_seconds"":""32400"",""event_id"":""ab34c446-1432-11f0-812c-9b9fe37b68b0"",""server"":""collector-897fcfc8f-lww5q""}","35.6893","Windows 10","134.0.0.0","",""
"4a084644-b2f6-41ae-b08d-da981d797739","2025-04-08 06:37:35.0230","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-08 06:37:35.0260","yukon","cp1-iad.ingest.analytics.v0.PageView","15","10,434,085,254","2560x934","https://github.blog/jp/","","","232892207.1744094185","https://github.blog/jp/2025-02-07-github-copilot-the-agent-awakens/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","27","","JP","","Google","2025-04-08T06:37:34.0000000Z","","135.5005","","Chrome","9","2560x1080","10.15.7","1","126.163.82.46","","","pc","{""tz_seconds"":""32400"",""event_id"":""f4c276d8-1443-11f0-88d5-e4ed4c4f0623"",""server"":""collector-897fcfc8f-htjwn""}","34.693","Mac OSX","134.0.0.0","",""
"835bcd1d-1c3c-479c-aaf2-e678551d6d38","2025-04-08 08:56:07.3200","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-08 08:56:07.3250","yukon","cp1-iad.ingest.analytics.v0.PageView","9","10,434,291,321","392x736","https://github.blog/jp/","","","151593274.1744102323","https://github.blog/jp/author/tomokota/","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","","","JP","","Google","2025-04-08T08:56:07.0000000Z","","139.69","","Chrome","9","393x851","10","2.75","111.189.175.42","","","smartphone","{""tz_seconds"":""32400"",""event_id"":""4f463ae6-1457-11f0-94b9-aff6f3a83b6c"",""server"":""collector-897fcfc8f-b8jh2""}","35.69","Android","134.0.0.0","",""
"f344cad9-2002-4f5d-8b48-877dd713a037","2025-04-08 08:57:28.7130","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-08 08:57:28.7170","yukon","cp1-iad.ingest.analytics.v0.PageView","12","10,435,817,462","1920x1065","https://github.blog/jp/","","","2090008810.1744102649","https://www.google.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","27","","JP","","Google","2025-04-08T08:57:28.0000000Z","","135.5005","","Chrome","9","1920x1200","NT 10.0","1","126.175.35.185","","","pc","{""tz_seconds"":""32400"",""event_id"":""7fc9e05a-1457-11f0-8678-a43a3313a07d"",""server"":""collector-897fcfc8f-px9c9""}","34.693","Windows 10","134.0.0.0","",""
"35509e41-15f2-4a1d-ba5a-4c48257f60e8","2025-04-08 23:52:43.0210","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","va3-iad","2025-04-08 23:52:43.0240","yukon","cp1-iad.ingest.analytics.v0.PageView","13","10,443,683,338","1687x1073","https://github.blog/jp/","","","1831156872.1730333858","https://github.blog/jp/2025-04-07-github-copilot-agent-mode-activated/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","14","","JP","Kawasaki","Google","2025-04-08T23:52:42.0000000Z","","139.7259","","Chrome","9","3440x1440","10.15.7","1","175.177.49.59","","","pc","{""tz_seconds"":""32400"",""event_id"":""9002d1fc-14d4-11f0-8add-81c73a36a0b0"",""server"":""collector-7d4f677dcc-4lvcs""}","35.5315","Mac OSX","134.0.0.0","",""
"79e151f6-1e5e-43a7-91df-24d0c8d5d366","2025-04-09 02:24:34.3980","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-09 02:24:34.4000","yukon","cp1-iad.ingest.analytics.v0.PageView","6","12,169,471,124","1432x748","https://github.blog/jp/","","","757307684.1733804332","https://github.blog/jp/2025-04-07-github-copilot-agent-mode-activated/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Tokyo","Microsoft","2025-04-09T02:24:33.0000000Z","","139.6899","","Edge","9","1920x1080","NT 10.0","1","165.225.96.115","","","pc","{""tz_seconds"":""32400"",""event_id"":""c6d09d1c-14e9-11f0-8342-5d68c939ca68"",""server"":""collector-7d4f677dcc-q7rnk""}","35.6893","Windows 10","135.0.0.0","",""
"32cf8af5-48d7-43cd-915b-33c77958eb97","2025-04-11 06:30:43.5900","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-11 06:30:43.5920","yukon","cp1-iad.ingest.analytics.v0.PageView","1","12,193,255,775","1346x991","https://github.blog/jp/","","","709756799.1725335930","https://www.google.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","13","","JP","Kamiochiai","Google","2025-04-11T06:30:43.0000000Z","","139.6748","","Chrome","9","1512x982","10.15.7","1.7999999523162842","114.16.198.34","","","pc","{""event_id"":""7ec3dc9e-169e-11f0-9ba3-3ae3dc1d58b1"",""server"":""collector-7c6695dc5b-b4jfq"",""tz_seconds"":""32400""}","35.723","Mac OSX","135.0.0.0","",""
"005f93b0-ad5e-4f3b-904b-f86374dd3997","2025-04-11 06:31:36.5710","hydro-schemas.github.net/hydro.schemas.analytics.v0.PageView","ash1-iad","2025-04-11 06:31:36.5740","yukon","cp1-iad.ingest.analytics.v0.PageView","13","10,467,484,811","1280x551","https://github.blog/jp/","","","677184253.1744353096","https://www.google.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","","github-blog","GitHubブログ - 製品アップデートや開発に関するアイディアやインスピレーションなど、エンジニアの皆さんに役立つ情報を発信します。","27","","JP","Osaka","Google","2025-04-11T06:31:35.0000000Z","","135.5005","","Chrome","9","1280x720","NT 10.0","1.5","128.77.81.64","","","pc","{""event_id"":""9e58201a-169e-11f0-92cd-d672a16aea4e"",""server"":""collector-7c6695dc5b-lwjxw"",""tz_seconds"":""32400""}","34.693","Windows 10","135.0.0.0","",""
